zip,city,county,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
90015,Los Angeles,Los Angeles County,178655.91666666666,182662.25,193615.66666666666,191698.66666666666,205612.16666666666,224385.0,247466.58333333334,286412.25,377980.25,464950.3333333333,542939.0,546822.0,478563.5833333333,393056.9166666667,350388.75,314131.8333333333,316643.25,386628.75,437546.8333333333,484477.8333333333,534730.0833333334,599358.3333333334,661891.6666666666,689052.5,751382.5,771106.5
90260,Lawndale,Los Angeles County,158261.16666666666,158742.0,168216.41666666666,185309.08333333334,203113.0,222663.66666666666,256082.58333333334,309830.1666666667,388177.5,485721.5,545750.9166666666,534454.8333333334,448377.8333333333,375285.5,372511.75,355452.5,351928.0,411456.25,451931.1666666667,477386.75,520683.6666666667,564045.0833333334,599319.0,625784.1666666666,672784.75,709322.0
91354,Santa Clarita,Los Angeles County,220894.0,221251.41666666666,235688.16666666666,263261.0,286936.4166666667,306479.0,341113.6666666667,404928.3333333333,496943.9166666667,594412.4166666666,657587.25,627932.9166666666,519302.25,439054.25,443896.8333333333,417466.25,400825.0,459326.9166666667,509242.6666666667,529194.3333333334,559849.25,591884.75,622880.3333333334,623229.25,653859.0,693216.0
91101,Pasadena,Los Angeles County,167163.33333333334,166568.08333333334,180886.83333333334,196780.16666666666,217011.0,247016.5,293878.6666666667,356707.1666666667,444022.4166666667,534631.75,595841.5833333334,591681.0,526380.0,480841.25,489905.6666666667,463794.75,459584.3333333333,532270.0,572691.3333333334,600344.5,635789.5833333334,674203.3333333334,722392.4166666666,717330.25,746827.0,767251.5
92782,Tustin,Orange County,319679.8333333333,331182.3333333333,362760.5,408577.4166666667,455117.5833333333,508769.8333333333,571326.6666666666,670908.3333333334,804324.0,911703.25,979102.1666666666,925537.4166666666,802062.4166666666,758523.0833333334,781216.1666666666,750838.6666666666,753665.1666666666,871789.3333333334,910410.8333333334,930453.9166666666,969466.8333333334,1010588.4166666666,1057344.8333333333,1051093.3333333333,1079770.75,1128603.5
91006,Arcadia,Los Angeles County,215885.08333333334,217089.08333333334,235595.91666666666,254952.33333333334,279554.1666666667,303321.25,340320.4166666667,400015.4166666667,487028.75,574410.9166666666,638174.25,622824.25,558606.3333333334,521583.9166666667,543695.8333333334,521303.0,520263.8333333333,618708.1666666666,704097.0833333334,786923.75,858362.1666666666,932130.3333333334,1001132.8333333334,1039453.5833333334,1106176.1666666667,1170527.5
90712,Lakewood,Los Angeles County,175569.08333333334,175767.16666666666,188761.58333333334,204867.0,226445.5,247427.5,283106.5,341441.8333333333,427829.5,516025.0833333333,574367.5,549488.75,453377.8333333333,393857.25,404061.5,373576.4166666667,364685.8333333333,424878.75,458920.8333333333,479191.25,515446.6666666667,548728.9166666666,583033.8333333334,583488.25,628014.0833333334,673230.5
90605,Whittier,Los Angeles County,166304.0,164187.58333333334,172393.75,183257.83333333334,198297.66666666666,215710.25,249714.91666666666,296744.25,372320.75,462754.3333333333,533771.6666666666,529153.75,427403.0833333333,345166.6666666667,340398.0833333333,324649.4166666667,322873.8333333333,374315.5833333333,410024.6666666667,432449.9166666667,462344.0,492220.25,527562.75,529590.0833333334,565446.5833333334,607973.5
92653,Laguna Hills,Orange County,258634.25,269559.5833333333,302347.75,339980.8333333333,379175.25,423595.5,472483.4166666667,556413.25,706541.4166666666,817377.3333333334,866990.25,824527.0,688900.5,613174.3333333334,619763.5833333334,580501.9166666666,578008.1666666666,683208.6666666666,742140.0,766341.0,786164.0,813553.5,846203.25,844372.6666666666,876015.1666666666,937664.5
90404,Santa Monica,Los Angeles County,252272.41666666666,263895.0833333333,302137.1666666667,343508.9166666667,371263.4166666667,411490.1666666667,460735.25,535618.6666666666,658033.25,783087.6666666666,867265.5833333334,866142.0833333334,779789.8333333334,729293.1666666666,718342.5833333334,688827.0,679336.9166666666,810401.5833333334,883162.0833333334,967615.4166666666,1088719.25,1179213.1666666667,1270380.25,1325466.0833333333,1441061.1666666667,1458129.5
91214,Glendale,Los Angeles County,231844.41666666666,238786.08333333334,265901.1666666667,292700.5,320606.1666666667,350185.8333333333,395790.9166666667,466144.75,575242.25,675269.6666666666,756666.9166666666,737951.1666666666,642000.9166666666,579076.4166666666,599831.1666666666,556610.0833333334,542588.5833333334,633545.6666666666,692845.75,733258.9166666666,792154.0833333334,841367.1666666666,898448.1666666666,900049.0833333334,962231.1666666666,1018716.5
91030,South Pasadena,Los Angeles County,118666.41666666667,122136.83333333333,133492.66666666666,146018.16666666666,158431.83333333334,174772.33333333334,199453.83333333334,240060.83333333334,288657.3333333333,339500.5833333333,375737.5833333333,374877.5833333333,348513.8333333333,338409.0,373869.5833333333,383332.75,418021.3333333333,516540.8333333333,571553.9166666666,660972.8333333334,782700.6666666666,935182.75,1129735.8333333333,1252213.9166666667,1367571.5,1417502.5
92673,San Clemente,Orange County,304348.25,326308.8333333333,375346.25,426671.5,475557.0833333333,529954.5,588483.5,696636.9166666666,877224.0,1019980.1666666666,1090122.25,1035183.25,873025.5,777937.4166666666,772305.4166666666,719570.0,711359.3333333334,836696.4166666666,886240.8333333334,912852.0833333334,943336.0833333334,973880.4166666666,1016393.6666666666,1024003.5,1063286.25,1136618.5
91803,Alhambra,Los Angeles County,179581.25,178045.08333333334,187451.83333333334,203253.91666666666,221053.91666666666,243374.58333333334,277133.1666666667,331464.0833333333,417741.4166666667,506615.3333333333,574053.5,567645.0833333334,488993.6666666667,440490.6666666667,461868.75,441583.0,429183.3333333333,492297.1666666667,537618.4166666666,557331.4166666666,588606.5833333334,637358.8333333334,692733.0,699186.6666666666,742115.0833333334,785307.5
93552,Palmdale,Los Angeles County,,,,,,,,,,,,,213155.8,167060.0,155415.58333333334,152865.33333333334,149404.66666666666,180465.16666666666,214092.91666666666,232663.41666666666,252771.83333333334,278824.4166666667,309894.8333333333,321019.0833333333,345064.5,373322.5
92679,Coto de Caza,Orange County,304059.4166666667,314196.75,358875.9166666667,413587.5,452394.25,503142.75,560787.5,656112.75,832789.9166666666,962529.6666666666,1011556.4166666666,957810.9166666666,811753.1666666666,735695.0,732952.6666666666,700658.1666666666,690921.6666666666,811390.0,864042.4166666666,884941.3333333334,917498.75,949830.3333333334,987906.25,979975.4166666666,1013596.0833333334,1082156.5
91364,Los Angeles,Los Angeles County,275269.75,285550.4166666667,314369.0833333333,350472.75,384703.4166666667,408181.8333333333,454925.0,545754.5,673338.5833333334,800403.75,884108.6666666666,875756.8333333334,746272.0,651040.0833333334,647396.6666666666,600250.0833333334,599812.25,704326.0833333334,762336.25,785181.4166666666,827010.0833333334,864742.25,917158.9166666666,938731.9166666666,999828.5833333334,1075936.5
91351,Santa Clarita,Los Angeles County,165185.83333333334,166936.83333333334,178323.25,197246.83333333334,217495.33333333334,235530.33333333334,264619.75,316199.5833333333,397029.4166666667,478310.4166666667,536915.8333333334,521483.0833333333,412833.25,336496.4166666667,339079.8333333333,314193.75,296357.6666666667,349866.5,398167.5,420819.6666666667,450172.4166666667,478912.9166666667,509737.8333333333,516483.0833333333,556930.5,592792.0
90059,Los Angeles,Los Angeles County,106777.41666666667,107423.0,112225.16666666667,114862.41666666667,121322.75,127939.08333333333,138741.91666666666,159112.58333333334,199238.66666666666,268084.25,339301.5,359698.1666666667,305579.1666666667,217390.16666666666,195424.75,195286.75,199112.5,233727.75,260310.16666666666,287107.0833333333,317782.8333333333,348252.9166666667,386510.0,405938.4166666667,441814.5833333333,472113.5
90041,Los Angeles,Los Angeles County,180965.5,183157.16666666666,198793.91666666666,217515.16666666666,237837.58333333334,265726.25,317950.25,382268.3333333333,479418.8333333333,590697.6666666666,653567.9166666666,645928.5,567044.25,486733.4166666667,482084.3333333333,461052.8333333333,467587.9166666667,560549.0833333334,623965.0833333334,670767.0,730590.0833333334,784752.8333333334,854826.0833333334,880589.8333333334,961777.8333333334,1022250.0
90254,Hermosa Beach,Los Angeles County,228234.16666666666,236131.66666666666,273947.75,310652.6666666667,337601.75,370177.25,410758.3333333333,477096.1666666667,581769.9166666666,695597.9166666666,780111.9166666666,758306.5,680034.0,651761.5833333334,675251.25,664311.0833333334,706385.6666666666,840290.9166666666,936283.3333333334,1110791.9166666667,1329076.9166666667,1535688.5833333333,1771218.5,1926051.1666666667,2092815.8333333333,2229595.5
91733,South El Monte,Los Angeles County,152340.83333333334,150023.0,157217.33333333334,163804.83333333334,175704.08333333334,189979.91666666666,217892.41666666666,262060.5,330405.6666666667,419110.75,480062.0,485340.1666666667,395621.4166666667,322709.25,316491.25,303730.4166666667,297256.8333333333,345095.5,381509.3333333333,402862.0833333333,430415.0,459457.6666666667,496551.9166666667,499094.5,530105.8333333334,561995.5
90810,Long Beach,Los Angeles County,133279.25,134679.41666666666,141948.08333333334,150335.58333333334,165846.66666666666,181635.16666666666,205156.0,250398.75,318503.75,408283.9166666667,472950.4166666667,478547.0833333333,386140.75,293320.8333333333,277564.0,267773.4166666667,264937.0,319134.4166666667,358785.6666666667,383127.6666666667,411799.4166666667,440691.9166666667,475549.0,489419.6666666667,530760.0,566315.5
91042,Los Angeles,Los Angeles County,161537.83333333334,163624.16666666666,176276.91666666666,197152.25,218308.91666666666,242312.25,277537.3333333333,330961.4166666667,417528.9166666667,511582.8333333333,580352.8333333334,562987.5,463656.0,396750.25,393277.0833333333,371669.0,364800.8333333333,427294.5833333333,477651.0833333333,513451.0,556866.5833333334,608942.5,654682.5833333334,666986.75,723725.75,786623.0
92706,Santa Ana,Orange County,187135.25,192076.08333333334,206085.58333333334,224486.08333333334,256168.83333333334,292684.1666666667,336460.5,402744.1666666667,517218.4166666667,624241.8333333334,690530.9166666666,664800.9166666666,522078.8333333333,424565.5,431956.9166666667,409914.4166666667,410414.5833333333,479436.0,521504.6666666667,545939.4166666666,580284.25,621675.25,659460.9166666666,668355.5,703215.5833333334,752684.5
91602,Los Angeles,Los Angeles County,195164.58333333334,203824.5,232881.66666666666,264175.5833333333,293607.4166666667,320951.0,358963.0,417345.3333333333,505324.9166666667,605801.75,668715.6666666666,664519.75,587278.5,541264.3333333334,566521.75,543009.5,561106.9166666666,666549.5833333334,737816.5,834812.8333333334,956438.0,1078552.25,1189300.1666666667,1205933.1666666667,1289018.3333333333,1366566.0
92604,Irvine,Orange County,240878.41666666666,247778.83333333334,271204.6666666667,299173.5833333333,332195.75,377921.5833333333,421087.0833333333,493556.0833333333,629218.75,726326.4166666666,782550.1666666666,742932.3333333334,628970.1666666666,595104.0,607724.6666666666,577058.75,577790.9166666666,685609.4166666666,737828.0833333334,759071.25,786372.0,825860.9166666666,868687.1666666666,867560.4166666666,892102.9166666666,933082.5
91303,Los Angeles,Los Angeles County,147894.08333333334,144021.25,154947.66666666666,172679.66666666666,192040.66666666666,215111.83333333334,249864.75,302169.25,387534.4166666667,474664.0,550062.0833333334,538551.5833333334,431866.4166666667,341376.9166666667,350859.5833333333,332475.1666666667,324724.4166666667,388126.5833333333,433546.4166666667,453909.4166666667,491237.0,526763.0833333334,570196.0833333334,579630.5,630584.5,669201.0
91324,Los Angeles,Los Angeles County,205699.33333333334,203576.33333333334,222476.41666666666,249321.5,274533.3333333333,301526.0833333333,343413.6666666667,407439.6666666667,507357.6666666667,614172.75,692276.3333333334,665786.0833333334,547137.6666666666,456611.8333333333,459073.5,426737.5833333333,410895.3333333333,477481.3333333333,523456.5,552220.9166666666,587939.25,621821.0833333334,657255.4166666666,662457.3333333334,714475.0,764323.0
91740,Glendora,Los Angeles County,175069.5,174187.16666666666,185453.83333333334,198654.16666666666,216916.33333333334,240372.33333333334,275242.0,323619.9166666667,399525.3333333333,479669.4166666667,539081.1666666666,529625.75,451308.5833333333,388300.3333333333,382165.5,357836.25,347618.8333333333,399692.1666666667,448475.5833333333,477302.3333333333,506684.6666666667,539549.25,570492.9166666666,565766.0,602426.75,642256.0
90272,Los Angeles,Los Angeles County,652812.0833333334,663489.8333333334,747211.75,838621.1666666666,912429.0,1009887.9166666666,1125627.9166666667,1277138.6666666667,1515724.1666666667,1757507.0833333333,1907102.5,1882584.25,1689543.0833333333,1545144.3333333333,1587247.25,1532150.0,1584940.4166666667,1938197.5833333333,2247372.9166666665,2478974.75,2768149.5,3025528.9166666665,3215173.0,3286443.0833333335,3487516.9166666665,3585904.5
91504,Burbank,Los Angeles County,225860.83333333334,229973.41666666666,259971.25,290131.4166666667,312810.1666666667,349434.0,393214.5833333333,468579.0833333333,573361.6666666666,675318.9166666666,754875.6666666666,743145.9166666666,636626.1666666666,569191.1666666666,588045.5833333334,552786.0833333334,538743.0833333334,617523.5,668891.3333333334,717470.0833333334,769196.0,823362.4166666666,892234.1666666666,908785.6666666666,961222.75,1011720.5
90062,Los Angeles,Los Angeles County,134596.66666666666,137021.41666666666,144254.16666666666,148357.0,159459.66666666666,169460.33333333334,189527.41666666666,226566.5,290183.6666666667,380640.0833333333,469086.6666666667,486011.25,385029.5,286614.4166666667,273721.4166666667,265626.0,268018.0,319429.5,352119.5833333333,386645.3333333333,430097.4166666667,487375.3333333333,573402.0833333334,597948.4166666666,630242.0,665887.0
91302,Calabasas,Los Angeles County,480901.5833333333,490781.3333333333,540023.8333333334,602717.8333333334,660735.6666666666,719397.3333333334,782954.8333333334,901639.5833333334,1098983.25,1293389.5,1433997.9166666667,1421417.6666666667,1252362.5833333333,1131250.9166666667,1107127.5833333333,1045289.4166666666,1040836.0833333334,1215271.75,1296429.75,1320143.6666666667,1368476.5833333333,1426374.0,1495384.5,1471177.0833333333,1527201.0833333333,1609627.0
90713,Lakewood,Los Angeles County,178577.75,179190.41666666666,192312.58333333334,210450.91666666666,230594.75,254472.66666666666,291795.0,351527.6666666667,439423.5,533457.8333333334,592156.6666666666,562422.8333333334,465519.5,412787.5833333333,424166.4166666667,393742.3333333333,384267.25,445443.6666666667,478059.25,501812.4166666667,538580.75,572308.3333333334,606268.6666666666,607287.25,651236.5833333334,700650.5
90680,Stanton,Orange County,140298.5,144096.58333333334,153732.83333333334,167367.5,190387.0,219166.25,255291.33333333334,309705.75,398768.8333333333,484081.4166666667,550512.0,535471.5,413103.4166666667,338355.25,343374.75,332521.5,329799.25,397574.9166666667,429126.9166666667,452885.5,488600.0,525851.25,568780.9166666666,581689.6666666666,612132.25,651356.5
91741,Glendora,Los Angeles County,233736.0,233884.08333333334,254104.08333333334,277166.6666666667,302756.6666666667,335094.9166666667,381755.0,440439.5,533833.25,642727.6666666666,707765.1666666666,673781.4166666666,583515.4166666666,517415.3333333333,523191.4166666667,490484.0,479805.0,555365.3333333334,608061.0833333334,640113.8333333334,671423.9166666666,700606.3333333334,738407.6666666666,733011.1666666666,766582.75,816789.5
90814,Long Beach,Los Angeles County,156934.58333333334,161809.91666666666,185359.41666666666,209144.33333333334,236588.5,259334.16666666666,295416.6666666667,349462.0833333333,436113.75,512678.5833333333,545659.25,532314.8333333334,468795.9166666667,429978.25,459648.0833333333,452027.0,475301.5833333333,543612.8333333334,583987.8333333334,639994.8333333334,708272.0,763883.75,834975.0833333334,876567.75,934737.9166666666,984127.0
90210,Beverly Hills,Los Angeles County,602126.75,626614.0,694152.0833333334,765942.0833333334,857832.5,948485.1666666666,1059672.6666666667,1226174.5,1449497.5,1691460.75,1851903.5833333333,1846523.75,1645185.9166666667,1593411.1666666667,1794690.75,1911286.5,2064410.25,2524952.8333333335,2921660.0,3352580.8333333335,3934349.25,4466635.5,5061747.25,5386767.916666667,5891974.333333333,6124593.5
91792,West Covina,Los Angeles County,178845.25,179043.83333333334,187611.75,200430.91666666666,217483.33333333334,240215.75,276301.6666666667,326844.0833333333,406851.25,496149.75,564675.6666666666,556313.5,452760.25,374863.5833333333,385067.75,363810.5,351738.25,408134.9166666667,455047.75,473325.8333333333,500041.5833333333,535782.75,570952.0833333334,568165.3333333334,597791.4166666666,635463.5
90249,Gardena,Los Angeles County,176247.33333333334,176267.25,187709.25,201482.75,216546.33333333334,239027.25,273929.8333333333,327130.9166666667,410077.5,497101.0,562486.9166666666,556057.8333333334,458053.1666666667,371029.4166666667,363615.8333333333,336141.0833333333,327162.5,380086.1666666667,418154.6666666667,442704.5833333333,485642.4166666667,535054.5833333334,575624.5,592299.5833333334,634368.9166666666,680825.0
92841,Garden Grove,Orange County,175460.16666666666,179584.91666666666,193801.0,210790.83333333334,239755.41666666666,275969.8333333333,315198.8333333333,382535.4166666667,491869.4166666667,591457.25,658407.5,628077.5,486193.0833333333,407968.5833333333,414444.9166666667,397587.1666666667,397562.25,467549.75,502268.25,528978.5,562912.5,597566.25,634841.25,649582.25,691074.1666666666,736027.5
91301,Agoura Hills,Los Angeles County,315163.25,319107.4166666667,342384.0,377760.8333333333,417021.5,456787.5,507482.25,595388.3333333334,728874.1666666666,861774.75,936697.1666666666,897716.1666666666,786779.5833333334,699625.25,703663.25,667292.25,657697.0,768199.5,814874.5,838699.6666666666,875380.6666666666,924432.5833333334,968229.1666666666,952664.8333333334,1000705.5833333334,1061014.5
91411,Los Angeles,Los Angeles County,167833.58333333334,165123.58333333334,187968.33333333334,215257.83333333334,238639.83333333334,264891.6666666667,302019.9166666667,364800.3333333333,459812.0833333333,549146.75,619027.0833333334,604139.1666666666,511686.3333333333,458998.3333333333,491174.5,457356.5,449182.0833333333,542906.25,601013.4166666666,634387.1666666666,686740.3333333334,736160.4166666666,779838.3333333334,800677.6666666666,887083.6666666666,954655.0
90710,Los Angeles,Los Angeles County,191763.0,194851.0,213573.5,232481.91666666666,249920.25,274486.0833333333,313686.8333333333,374544.5,462674.8333333333,558314.0,615938.0,608742.5,510499.4166666667,433931.4166666667,435294.4166666667,412485.6666666667,405317.5,469178.5,499188.0833333333,520388.1666666667,560144.25,596614.5,626882.0833333334,635758.0,689896.25,728671.5
90717,Lomita,Los Angeles County,222967.16666666666,226508.83333333334,247445.58333333334,268101.0833333333,287172.1666666667,317715.3333333333,357569.5833333333,421289.4166666667,517963.5,615412.1666666666,669886.5833333334,652178.8333333334,559703.0833333334,496151.4166666667,498280.9166666667,476111.3333333333,464002.3333333333,525098.0833333334,558897.5,580481.6666666666,618415.6666666666,656521.25,696317.8333333334,706699.8333333334,763195.25,816129.5
92835,Fullerton,Orange County,259611.66666666666,268242.4166666667,295411.5833333333,324006.75,356894.5833333333,400474.0,451624.6666666667,531129.4166666666,671866.0833333334,779259.9166666666,843686.6666666666,806105.6666666666,698650.0833333334,635738.3333333334,638452.5,600069.75,590769.0833333334,691618.5833333334,728963.0,750617.3333333334,781104.5,811554.75,847800.75,846750.3333333334,876989.5833333334,928421.0
90720,Los Alamitos,Orange County,271857.25,285722.5,318238.1666666667,350100.9166666667,382925.6666666667,424539.0,474353.4166666667,572059.1666666666,702994.3333333334,806041.9166666666,874029.3333333334,849043.3333333334,738102.6666666666,694185.5,720255.8333333334,690792.8333333334,697295.25,796288.6666666666,824812.1666666666,865147.9166666666,903773.5,940771.9166666666,1003873.9166666666,1033240.5,1073417.8333333333,1155946.0
91202,Glendale,Los Angeles County,259480.83333333334,266472.3333333333,298511.25,331093.75,359761.0,390030.25,441592.5,519523.3333333333,631115.0,757611.0,840423.9166666666,815946.1666666666,704714.0,637557.6666666666,645414.0,608791.9166666666,603241.0,697274.25,753010.8333333334,800204.5,858008.9166666666,905664.9166666666,989028.0,1007818.9166666666,1073126.4166666667,1134344.5
92832,Fullerton,Orange County,181141.58333333334,184011.33333333334,198463.0,214441.0,240374.58333333334,273431.25,315683.6666666667,378918.5833333333,478370.9166666667,575754.25,653783.75,627830.5833333334,494720.5833333333,402764.5,399225.5,373474.5,373896.0,444780.0833333333,478989.0,494599.5,526890.0,560781.9166666666,588741.3333333334,601162.8333333334,633315.6666666666,682475.0
91755,Monterey Park,Los Angeles County,190550.25,189076.75,201480.0,218483.33333333334,233731.08333333334,260733.91666666666,296621.5,349183.3333333333,434084.3333333333,525252.5833333334,598948.1666666666,590390.4166666666,507165.6666666667,457442.9166666667,473191.1666666667,447213.6666666667,437780.6666666667,506788.25,549006.25,560641.25,595123.0833333334,634873.75,669495.1666666666,664563.0,705254.8333333334,749281.5
90732,Los Angeles,Los Angeles County,231257.91666666666,236123.0,261916.66666666666,295417.4166666667,319394.75,342602.25,390723.5833333333,465717.4166666667,569534.3333333334,672952.25,733000.5,714215.4166666666,631673.3333333334,569092.3333333334,570239.75,534398.3333333334,524905.1666666666,596513.1666666666,631648.5833333334,655860.5833333334,689150.6666666666,730031.9166666666,772090.5833333334,789602.0,828264.5,879672.5
92868,Orange,Orange County,173139.41666666666,177030.08333333334,189339.08333333334,206133.91666666666,234163.16666666666,268189.8333333333,305062.0,367742.25,467144.5833333333,564261.0833333334,631556.25,610375.0,469898.1666666667,381846.4166666667,385344.9166666667,363399.1666666667,369345.9166666667,440784.6666666667,481592.4166666667,506249.5,539581.75,582498.5,615481.75,623335.5,652410.1666666666,693370.0
90606,Whittier,Los Angeles County,151206.91666666666,149055.75,155329.66666666666,165532.58333333334,179898.08333333334,195413.0,225072.08333333334,270113.25,340943.3333333333,427603.75,493655.0,493486.25,399719.5833333333,320221.0833333333,314751.3333333333,299978.4166666667,297995.25,346226.75,383543.6666666667,408110.4166666667,440367.0,467734.8333333333,498273.8333333333,503519.1666666667,541864.75,581164.5
91103,Pasadena,Los Angeles County,192286.58333333334,191344.41666666666,207269.41666666666,224445.0,244106.83333333334,271394.1666666667,312550.6666666667,385098.0833333333,479036.25,597217.75,678012.3333333334,680282.5833333334,596834.5,511264.25,503407.3333333333,480775.9166666667,480868.25,560886.75,609804.5833333334,648261.1666666666,709064.75,760478.5833333334,814740.5,827356.9166666666,883618.75,947240.5
91724,Covina,Los Angeles County,195296.08333333334,194238.5,206192.58333333334,222869.83333333334,242141.66666666666,268901.5833333333,307029.6666666667,360310.1666666667,440491.75,536120.0,606347.0,588972.6666666666,498798.9166666667,427147.4166666667,421119.5833333333,396265.0,389885.0833333333,444525.25,489085.0,521331.6666666667,550937.75,579621.0833333334,611056.4166666666,613011.75,652704.9166666666,694059.5
91501,Burbank,Los Angeles County,254025.83333333334,264273.4166666667,297238.0,332223.9166666667,364448.5,400098.25,446150.0833333333,521435.1666666667,644169.3333333334,770697.75,867714.8333333334,831077.3333333334,720094.3333333334,644609.75,660764.6666666666,616342.1666666666,602838.9166666666,701608.3333333334,760131.8333333334,810429.8333333334,872364.0,929536.5833333334,1001185.25,1011903.9166666666,1084547.0833333333,1156181.0
92606,Irvine,Orange County,273466.9166666667,279006.4166666667,311024.1666666667,348351.3333333333,379504.0,426408.0833333333,473759.5833333333,553252.5833333334,681306.9166666666,769280.0833333334,825076.5,777609.1666666666,657062.4166666666,625410.5833333334,657830.25,625159.25,624788.75,735053.5,786417.0,811251.8333333334,848834.5833333334,879281.0833333334,926263.0,930269.8333333334,939496.6666666666,972268.0
91201,Glendale,Los Angeles County,220851.33333333334,229345.33333333334,256963.58333333334,287428.5,313861.25,342940.8333333333,385607.8333333333,461156.5833333333,567944.25,679869.6666666666,757219.75,741890.8333333334,645849.75,568603.5,579484.0833333334,546861.5833333334,540889.9166666666,631930.5833333334,680625.1666666666,727727.1666666666,784625.25,835053.0833333334,910223.1666666666,922354.0,986884.0,1047629.5
91307,Los Angeles,Los Angeles County,239149.25,234977.16666666666,257670.58333333334,288546.5,314300.4166666667,342553.0833333333,388300.75,458765.0833333333,564403.5,674362.6666666666,747413.4166666666,711962.9166666666,591274.0833333334,517323.0833333333,522247.75,485391.6666666667,473180.9166666667,550975.6666666666,597963.0833333334,613277.25,647024.5833333334,688326.0833333334,722978.5,720088.3333333334,769093.25,814757.0
91775,San Gabriel,Los Angeles County,247640.75,246360.75,264056.75,288936.6666666667,311125.5833333333,340253.0,389172.3333333333,456173.3333333333,549726.75,658965.6666666666,726162.5833333334,712259.0833333334,645952.8333333334,609676.0833333334,638763.6666666666,608654.6666666666,613378.5833333334,708424.4166666666,769115.0,794666.4166666666,826192.75,864823.25,919573.1666666666,913011.8333333334,957813.75,1016234.0
90602,Whittier,Los Angeles County,178273.75,177637.83333333334,186922.08333333334,199697.5,220017.41666666666,239536.66666666666,276056.4166666667,331301.5,414542.1666666667,508661.0833333333,583324.5833333334,570446.5833333334,470063.6666666667,386976.0833333333,383338.9166666667,362225.1666666667,358804.5833333333,412995.9166666667,451071.9166666667,475070.4166666667,506901.0833333333,538465.0833333334,570835.1666666666,573024.6666666666,614273.6666666666,660217.0
90746,Carson,Los Angeles County,180715.25,180394.41666666666,192863.66666666666,206721.91666666666,225576.58333333334,250038.16666666666,280357.0833333333,332916.75,408758.3333333333,503629.3333333333,578012.3333333334,577481.3333333334,467273.1666666667,370036.3333333333,360093.9166666667,341527.3333333333,340117.4166666667,394831.6666666667,435011.25,464757.4166666667,498731.0833333333,526495.75,569107.75,589469.75,638245.1666666666,678276.0
90265,Malibu,Los Angeles County,527153.9166666666,553822.4166666666,620072.0,679644.75,769463.8333333334,879575.1666666666,999115.25,1160475.5833333333,1404762.9166666667,1663490.5,1855607.5833333333,1859565.8333333333,1654271.6666666667,1499968.4166666667,1530211.1666666667,1531712.25,1609440.6666666667,1917492.25,2187405.4166666665,2438865.3333333335,2769091.9166666665,3059652.0833333335,3395033.0833333335,3530481.3333333335,3683695.6666666665,3870622.0
91768,Pomona,Los Angeles County,142799.08333333334,142093.66666666666,145270.58333333334,154409.91666666666,164788.58333333334,179503.0,205232.16666666666,246245.08333333334,317135.5833333333,401086.9166666667,465241.1666666667,464902.0,371331.25,259368.0,242768.33333333334,232789.75,231869.16666666666,279641.3333333333,322805.5833333333,344695.3333333333,367661.5833333333,399364.4166666667,433408.0833333333,441904.8333333333,472476.4166666667,499271.0
91340,San Fernando,Los Angeles County,122389.41666666667,120724.66666666667,124510.91666666667,133905.91666666666,149861.58333333334,167762.58333333334,193321.16666666666,234809.16666666666,309751.6666666667,393588.1666666667,460962.3333333333,463427.5,365329.75,264815.5,260364.16666666666,258217.58333333334,259351.66666666666,314145.1666666667,348799.5833333333,376697.0,412112.8333333333,443662.9166666667,482756.25,492522.6666666667,540449.4166666666,582553.5
90240,Downey,Los Angeles County,194678.08333333334,189495.75,201506.0,218379.41666666666,238584.66666666666,262619.5833333333,299550.25,355001.6666666667,447931.3333333333,558541.5833333334,640778.6666666666,633327.4166666666,510557.0,422339.0,430538.3333333333,405138.6666666667,398480.0,451951.25,495265.3333333333,517820.25,551819.3333333334,586213.25,621880.0833333334,627560.25,669135.3333333334,703329.0
91010,Duarte,Los Angeles County,173576.08333333334,170233.0,177460.0,187672.33333333334,204293.08333333334,225557.91666666666,257335.16666666666,307563.8333333333,386227.5,474612.4166666667,540576.5833333334,537860.5,448746.5833333333,355804.5833333333,359181.5833333333,333736.5,325880.0833333333,383512.1666666667,426917.6666666667,454097.25,484606.3333333333,511968.0833333333,545568.0833333334,552201.4166666666,594999.9166666666,637750.0
91506,Burbank,Los Angeles County,202098.83333333334,205482.33333333334,226099.5,251361.83333333334,274512.8333333333,304141.8333333333,349803.0,418852.9166666667,516342.75,621040.3333333334,693830.9166666666,676035.6666666666,585070.6666666666,517212.5833333333,531368.3333333334,503915.1666666667,495859.5,587893.25,638261.3333333334,682458.8333333334,731353.3333333334,776837.1666666666,843937.5833333334,866020.0833333334,924321.0833333334,986353.0
91731,El Monte,Los Angeles County,154947.0,152237.75,159283.16666666666,167268.08333333334,179914.33333333334,193429.16666666666,222380.75,275374.5,349554.0,437488.4166666667,501505.0833333333,498138.0,409671.4166666667,342791.4166666667,342003.9166666667,321358.75,318774.0,369789.5,410140.5,432440.8333333333,455180.6666666667,490040.25,532983.75,520123.9166666667,544932.75,583506.5
